route_id,service_id,trip_id,trip_headsign,block_id,direction_id,shape_id
75,12,79478,"Arrott Transportation Ctr",2006,1,275756
75,12,79479,"Arrott Transportation Ctr",2006,1,275756
77,12,79582,"Roosevelt-St Vincent",3161,0,275757
77,12,79583,"Roosevelt-St Vincent",3673,0,275757
77,12,79584,"Roosevelt-St Vincent",3674,0,275757
77,12,79585,"Roosevelt-St Vincent",3671,0,275757
77,12,79586,"Roosevelt-St Vincent",3673,0,275758
77,12,79587,"Roosevelt-St Vincent",3674,0,275758
77,12,79588,"Roosevelt-St Vincent",3554,0,275758
77,12,79589,"Roosevelt-St Vincent",3477,0,275758
77,12,79590,"Roosevelt-St Vincent",3671,0,275758
77,12,79591,"Roosevelt-St Vincent",3672,0,275757
77,12,79592,"Roosevelt-St Vincent",3673,0,275757
77,12,79593,"Roosevelt-St Vincent",3674,0,275757
77,12,79594,"Roosevelt-St Vincent",3672,0,275757
77,12,79595,"Chestnut Hill via Jenkintown",3672,1,275760
77,12,79596,"Chestnut Hill via Jenkintown",3554,1,275760
77,12,79597,"Chestnut Hill via Jenkintown",3477,1,275760
77,12,79598,"Chestnut Hill via Jenkintown",3671,1,275760
77,12,79599,"Chestnut Hill via Jenkintown",3672,1,275760
77,12,79600,"Chestnut Hill via Jenkintown",3673,1,275760
77,12,79601,"Chestnut Hill via Jenkintown",3674,1,275760
77,12,79602,"Chestnut Hill via Jenkintown",3672,1,275760
77,12,79603,"Chestnut Hill via Jenkintown",3673,1,275760
77,12,79604,"Chestnut Hill via Jenkintown",3674,1,275760
77,12,79605,"Chestnut Hill via Jenkintown",3673,1,275760
77,12,79606,"Chestnut Hill via Jenkintown",3674,1,275760
77,12,79607,"Chestnut Hill via Jenkintown",3161,1,275760
79,12,79790,"Columbus Commons",7601,0,275764
79,12,79791,"Columbus Commons",7601,0,275764
79,12,79792,"Columbus Commons",7606,0,275764
79,12,79793,"Columbus Commons",7601,0,275764
79,12,79794,"Columbus Commons",7601,0,275764
79,12,79795,"Columbus Commons",7606,0,275764
79,12,79796,"Columbus Commons",7606,0,275764
79,12,79797,"Columbus Commons",7606,0,275764
79,12,79798,"Columbus Commons",7605,0,275764
79,12,79799,"Columbus Commons",7606,0,275764
79,12,79800,"Columbus Commons",7605,0,275764
79,12,79801,"Columbus Commons",7606,0,275764
79,12,79802,"Columbus Commons",7605,0,275764
79,12,79803,"Columbus Commons",7605,0,275764
79,12,79804,"Columbus Commons",7606,0,275764
79,12,79805,"Columbus Commons",7605,0,275764
79,12,79806,"Columbus Commons",7606,0,275764
79,12,79807,"Columbus Commons",7603,0,275764
79,12,79808,"Columbus Commons",7605,0,275764
79,12,79809,"Columbus Commons",7606,0,275764
79,12,79810,"Columbus Commons",7603,0,275764
79,12,79811,"Columbus Commons",7601,0,275764
79,12,79812,"Columbus Commons",7602,0,275764
79,12,79813,"Columbus Commons",7605,0,275764
79,12,79814,"Columbus Commons",7604,0,275764
79,12,79815,"Columbus Commons",7603,0,275764
79,12,79816,"Columbus Commons",7605,0,275764
79,12,79817,"Columbus Commons",7602,0,275764
79,12,79818,"Columbus Commons",7604,0,275764
79,12,79819,"Columbus Commons",7603,0,275764
79,12,79820,"Columbus Commons",7602,0,275764
79,12,79821,"Columbus Commons",7604,0,275764
79,12,79822,"Columbus Commons",7603,0,275764
79,12,79823,"Columbus Commons",7602,0,275764
79,12,79824,"Columbus Commons",7604,0,275764
79,12,79825,"Columbus Commons",7603,0,275764
79,12,79826,"Columbus Commons",7602,0,275764
79,12,79827,"Columbus Commons",7604,0,275764
79,12,79828,"Columbus Commons",7603,0,275764
79,12,79829,"Columbus Commons",7602,0,275764
79,12,79830,"Columbus Commons",7601,0,275764
79,12,79831,"Columbus Commons",7603,0,275764
79,12,79832,"Columbus Commons",7602,0,275764
79,12,79833,"Columbus Commons",7601,0,275764
79,12,79834,"Columbus Commons",7602,0,275764
79,12,79835,"Columbus Commons",7601,0,275764
79,12,79836,"Columbus Commons",7602,0,275764
79,12,79837,"Columbus Commons",7601,0,275764
79,12,79838,"29th-Snyder",7601,1,275766
79,12,79839,"29th-Snyder",7601,1,275766
79,12,79840,"29th-Snyder",7601,1,275766
79,12,79841,"29th-Snyder",7606,1,275766
79,12,79842,"29th-Snyder",7605,1,275766
79,12,79843,"29th-Snyder",7606,1,275766
79,12,79844,"29th-Snyder",7605,1,275766
79,12,79845,"29th-Snyder",7606,1,275766
79,12,79846,"29th-Snyder",7605,1,275766
79,12,79847,"29th-Snyder",7606,1,275766
79,12,79848,"29th-Snyder",7605,1,275766
79,12,79849,"29th-Snyder",7606,1,275766
79,12,79850,"29th-Snyder",7603,1,275766
79,12,79851,"29th-Snyder",7605,1,275766
79,12,79852,"29th-Snyder",7606,1,275766
79,12,79853,"29th-Snyder",7603,1,275766
79,12,79854,"29th-Snyder",7605,1,275766
79,12,79855,"29th-Snyder",7604,1,275766
79,12,79856,"29th-Snyder",7603,1,275766
79,12,79857,"29th-Snyder",7605,1,275766
79,12,79858,"29th-Snyder",7602,1,275766
79,12,79859,"29th-Snyder",7604,1,275766
79,12,79860,"29th-Snyder",7603,1,275766
79,12,79861,"29th-Snyder",7605,1,275766
79,12,79862,"29th-Snyder",7602,1,275766
79,12,79863,"29th-Snyder",7604,1,275766
79,12,79864,"29th-Snyder",7603,1,275766
79,12,79865,"29th-Snyder",7602,1,275766
79,12,79866,"29th-Snyder",7604,1,275766
79,12,79867,"29th-Snyder",7603,1,275766
79,12,79868,"29th-Snyder",7602,1,275766
79,12,79869,"29th-Snyder",7604,1,275766
79,12,79870,"29th-Snyder",7603,1,275766
79,12,79871,"29th-Snyder",7602,1,275766
79,12,79872,"29th-Snyder",7601,1,275766
79,12,79873,"29th-Snyder",7603,1,275766
79,12,79874,"29th-Snyder",7602,1,275766
79,12,79875,"29th-Snyder",7601,1,275766
79,12,79876,"29th-Snyder",7602,1,275766
79,12,79877,"29th-Snyder",7601,1,275766
79,12,79878,"29th-Snyder",7602,1,275766
79,12,79879,"29th-Snyder",7601,1,275766
79,12,79880,"29th-Snyder",7602,1,275766
79,12,79881,"29th-Snyder",7601,1,275766
79,12,79882,"29th-Snyder",7601,1,275766
79,12,79883,"29th-Snyder",7606,1,275766
79,12,79884,"29th-Snyder",7606,1,275766
79,12,79885,"29th-Snyder",7606,1,275766
84,12,80124,"Philadelphia Mills ",1501,0,275776
84,12,80125,"Bustleton-County Line",1502,0,275777
84,12,80126,"Bustleton-County Line",1501,0,275777
84,12,80127,"Bustleton-County Line",1451,0,275777
84,12,80128,"Bustleton-County Line",1502,0,275777
84,12,80129,"Bustleton-County Line",1501,0,275777
84,12,80130,"Bustleton-County Line",1503,0,275777
84,12,80131,"Bustleton-County Line",1502,0,275777
84,12,80132,"Bustleton-County Line",1504,0,275777
84,12,80133,"Bustleton-County Line",1503,0,275777
84,12,80134,"Bustleton-County Line",1505,0,275777
84,12,80135,"Bustleton-County Line",1504,0,275777
84,12,80136,"Bustleton-County Line",1503,0,275777
84,12,80137,"Bustleton-County Line",1505,0,275777
84,12,80138,"Bustleton-County Line",1504,0,275777
84,12,80139,"Philadelphia Mills ",1466,0,275776
84,12,80140,"Philadelphia Mills ",1505,0,275776
84,12,80141,"Philadelphia Mills ",1276,0,275776
84,12,80142,"Philadelphia Mills ",1505,0,275776
84,12,80143,"Frankford Transportation Ctr",1505,1,275782
84,12,80144,"Frankford Transportation Ctr",1501,1,275782
84,12,80145,"Frankford Transportation Ctr",1503,1,275784
84,12,80146,"Frankford Transportation Ctr",1451,1,275782
84,12,80147,"Frankford Transportation Ctr",1502,1,275784
84,12,80148,"Frankford Transportation Ctr",1501,1,275784
84,12,80149,"Frankford Transportation Ctr",1451,1,275784
84,12,80150,"Frankford Transportation Ctr",1502,1,275784
84,12,80151,"Frankford Transportation Ctr",1501,1,275784
84,12,80152,"Frankford Transportation Ctr",1503,1,275784
84,12,80153,"Frankford Transportation Ctr",1502,1,275784
84,12,80154,"Frankford Transportation Ctr",1504,1,275784
84,12,80155,"Frankford Transportation Ctr",1505,1,275784
84,12,80156,"Frankford Transportation Ctr",1505,1,275784
84,12,80157,"Frankford Transportation Ctr",1504,1,275784
84,12,80158,"Frankford Transportation Ctr",1503,1,275784
84,12,80159,"Frankford Transportation Ctr",1504,1,275784
84,12,80160,"Frankford Transportation Ctr",1505,1,275782
84,12,80161,"Frankford Transportation Ctr",1276,1,275782
88,12,80278,"Holy Redeemer Hospital",2501,0,275786
88,12,80279,"Holy Redeemer Hospital",2502,0,275786
88,12,80280,"Holy Redeemer Hospital",2203,0,275786
88,12,80281,"Holy Redeemer Hospital",2605,0,275786
88,12,80282,"Holy Redeemer Hospital",2501,0,275786
88,12,80283,"Frankford-Gregg",2505,0,275787
88,12,80284,"Holy Redeemer Hospital",2504,0,275786
88,12,80285,"Frankford-Gregg",2709,0,275787
88,12,80286,"Frankford-Gregg",2504,0,275787
88,12,80287,"Frankford-Gregg",2709,0,275787
88,12,80288,"Holy Redeemer Hospital",2455,0,275786
88,12,80289,"Frankford-Gregg",2503,0,275787
88,12,80290,"Holy Redeemer Hospital",2501,0,275786
88,12,80291,"Frankford-Gregg",2601,0,275787
88,12,80292,"Holy Redeemer Hospital",2502,0,275786
88,12,80293,"Frankford-Gregg",2501,0,275787
88,12,80294,"Holy Redeemer Hospital",2503,0,275786
88,12,80295,"Frankford-Gregg",2502,0,275787
88,12,80296,"Holy Redeemer Hospital",2601,0,275786
88,12,80297,"Frankford-Gregg",2503,0,275787
88,12,80298,"Frankford-Gregg",2601,0,275787
88,12,80299,"Frankford-Gregg",2501,0,275787
88,12,80300,"Frankford-Gregg",2502,0,275787
88,12,80301,"Frankford-Gregg",2504,0,275787
88,12,80302,"Frankford-Gregg",2504,0,275787
88,12,80303,"Frankford-Gregg",2505,0,275787
88,12,80304,"Frankford-Gregg",2504,0,275787
88,12,80305,"Holy Redeemer Hospital",2505,0,275786
88,12,80306,"Frankford-Gregg",2455,0,275787
88,12,80307,"Holy Redeemer Hospital",2709,0,275786
88,12,80308,"Frankford Transportation Ctr",2503,1,275792
88,12,80309,"Frankford Transportation Ctr",2501,1,275790
88,12,80310,"Frankford Transportation Ctr",2601,1,275792
88,12,80311,"Frankford Transportation Ctr",2502,1,275790
88,12,80312,"Frankford Transportation Ctr",2501,1,275792
88,12,80313,"Frankford Transportation Ctr",2503,1,275790
88,12,80314,"Frankford Transportation Ctr",2601,1,275790
88,12,80315,"Frankford Transportation Ctr",2501,1,275790
88,12,80316,"Frankford Transportation Ctr",2502,1,275790
88,12,80317,"Frankford Transportation Ctr",2502,1,275792
88,12,80318,"Frankford Transportation Ctr",2203,1,275792
88,12,80319,"Frankford Transportation Ctr",2605,1,275792
88,12,80320,"Frankford Transportation Ctr",2501,1,275792
88,12,80321,"Frankford Transportation Ctr",2502,1,275790
88,12,80322,"Frankford Transportation Ctr",2504,1,275790
88,12,80323,"Frankford Transportation Ctr",2504,1,275790
88,12,80324,"Frankford Transportation Ctr",2505,1,275790
88,12,80325,"Frankford Transportation Ctr",2504,1,275790
88,12,80326,"Frankford Transportation Ctr",2505,1,275792
88,12,80327,"Frankford Transportation Ctr",2504,1,275790
88,12,80328,"Frankford Transportation Ctr",2709,1,275792
88,12,80329,"Frankford Transportation Ctr",2455,1,275790
88,12,80330,"Frankford Transportation Ctr",2504,1,275792
88,12,80331,"Frankford Transportation Ctr",2505,1,275790
88,12,80332,"Frankford Transportation Ctr",2455,1,275792
88,12,80333,"Frankford Transportation Ctr",2709,1,275790
88,12,80334,"Frankford Transportation Ctr",2501,1,275792
88,12,80335,"Frankford Transportation Ctr",2503,1,275790
88,12,80336,"Frankford Transportation Ctr",2502,1,275792
88,12,80337,"Frankford Transportation Ctr",2601,1,275790
89,12,80464,"Front-Dauphin",3453,0,275805
89,12,80465,"Front-Dauphin",3454,0,275805
89,12,80466,"Front-Dauphin",3452,0,275805
89,12,80467,"Front-Dauphin",3451,0,275805
89,12,80468,"Front-Dauphin",3452,0,275805
89,12,80469,"Front-Dauphin",3451,0,275805
89,12,80470,"Front-Susquehanna",3452,0,275804
89,12,80471,"Front-Dauphin",3453,0,275805
89,12,80472,"Front-Dauphin",3454,0,275805
89,12,80473,"Front-Dauphin",3453,0,275805
89,12,80474,"Front-Dauphin",3454,0,275805
89,12,80475,"Front-Dauphin",3453,0,275805
89,12,80476,"Front-Dauphin",3454,0,275805
89,12,80477,"Front-Dauphin",3451,0,275805
89,12,80478,"Front-Dauphin",3452,0,275805
89,12,80479,"Front-Dauphin",3451,0,275805
89,12,80480,"Front-Dauphin",3452,0,275805
89,12,80481,"Front-Susquehanna",3451,0,275804
89,12,80482,"Arrott Transportation Ctr",3453,1,275806
89,12,80483,"Arrott Transportation Ctr",3453,1,275806
89,12,80484,"Arrott Transportation Ctr",3454,1,275806
89,12,80485,"Arrott Transportation Ctr",3453,1,275806
89,12,80486,"Arrott Transportation Ctr",3454,1,275806
89,12,80487,"Arrott Transportation Ctr",3451,1,275806
89,12,80488,"Arrott Transportation Ctr",3452,1,275806
89,12,80489,"Arrott Transportation Ctr",3451,1,275806
89,12,80490,"Arrott Transportation Ctr",3452,1,275806
89,12,80491,"Arrott Transportation Ctr",3452,1,275806
89,12,80492,"Arrott Transportation Ctr",3451,1,275806
89,12,80493,"Arrott Transportation Ctr",3452,1,275806
89,12,80494,"Arrott Transportation Ctr",3453,1,275806
89,12,80495,"Arrott Transportation Ctr",3454,1,275806
89,12,80496,"Arrott Transportation Ctr",3451,1,275806
89,12,80497,"Arrott Transportation Ctr",3453,1,275806
89,12,80498,"Arrott Transportation Ctr",3454,1,275806
89,12,80499,"Arrott Transportation Ctr",3454,1,275806
9,12,80786,"4th-Walnut",5005,0,275809
9,12,80787,"4th-Walnut",5002,0,275809
9,12,80788,"4th-Walnut",5003,0,275809
9,12,80789,"4th-Walnut",5004,0,275809
9,12,80790,"4th-Walnut",5005,0,275809
9,12,80791,"4th-Walnut",5006,0,275809
9,12,80792,"4th-Walnut",5004,0,275809
9,12,80793,"4th-Walnut",5005,0,275809
9,12,80794,"4th-Walnut",5008,0,275809
9,12,80795,"4th-Walnut",5007,0,275809
9,12,80796,"4th-Walnut",5009,0,275809
9,12,80797,"4th-Walnut",5010,0,275809
9,12,80798,"4th-Walnut",5006,0,275809
9,12,80799,"4th-Walnut",5008,0,275809
9,12,80800,"4th-Walnut",5007,0,275809
9,12,80801,"4th-Walnut",5009,0,275809
9,12,80802,"4th-Walnut",5010,0,275809
9,12,80803,"4th-Walnut",5008,0,275809
9,12,80804,"4th-Walnut",5007,0,275809
9,12,80805,"4th-Walnut",5009,0,275809
9,12,80806,"4th-Walnut",5010,0,275809
9,12,80807,"4th-Walnut",5008,0,275809
9,12,80808,"4th-Walnut",5009,0,275809
9,12,80809,"4th-Walnut",5010,0,275809
9,12,80810,"4th-Walnut",5009,0,275809
9,12,80811,"4th-Walnut",5006,0,275809
9,12,80812,"4th-Walnut",5002,0,275809
9,12,80813,"4th-Walnut",5003,0,275809
9,12,80814,"4th-Walnut",5002,0,275809
9,12,80815,"4th-Walnut",5003,0,275809
9,12,80816,"4th-Walnut",5001,0,275809
9,12,80817,"4th-Walnut",5002,0,275809
9,12,80818,"4th-Walnut",5004,0,275809
9,12,80819,"4th-Walnut",5001,0,275809
9,12,80820,"4th-Walnut",5003,0,275809
9,12,80821,"4th-Walnut",5004,0,275809
9,12,80822,"Andorra",5001,1,275813
9,12,80823,"Andorra",5004,1,275813
9,12,80824,"Andorra",5002,1,275813
9,12,80825,"Andorra",5003,1,275813
9,12,80826,"Andorra",5004,1,275813
9,12,80827,"Andorra",5005,1,275813
9,12,80828,"Andorra",5002,1,275813
9,12,80829,"Andorra",5003,1,275813
9,12,80830,"Andorra",5004,1,275813
9,12,80831,"Andorra",5005,1,275813
9,12,80832,"Andorra",5006,1,275813
9,12,80833,"Andorra",5002,1,275813
9,12,80834,"Andorra",5003,1,275813
9,12,80835,"Andorra",5004,1,275813
9,12,80836,"Andorra",5005,1,275813
9,12,80837,"Andorra",5008,1,275813
9,12,80838,"Andorra",5007,1,275813
9,12,80839,"Andorra",5009,1,275813
9,12,80840,"Andorra",5010,1,275813
9,12,80841,"Andorra",5006,1,275813
9,12,80842,"Andorra",5008,1,275813
9,12,80843,"Andorra",5007,1,275813
9,12,80844,"Andorra",5009,1,275813
9,12,80845,"Andorra",5010,1,275813
9,12,80846,"Andorra",5008,1,275813
9,12,80847,"Andorra",5007,1,275813
9,12,80848,"Andorra",5009,1,275813
9,12,80849,"Andorra",5010,1,275813
9,12,80850,"Andorra",5008,1,275813
9,12,80851,"Andorra",5009,1,275813
9,12,80852,"Andorra",5010,1,275813
9,12,80853,"Andorra",5009,1,275813
9,12,80854,"Andorra",5002,1,275813
9,12,80855,"Andorra",5006,1,275813
9,12,80856,"Andorra",5002,1,275812
9,12,80857,"Andorra",5003,1,275812
9,12,80858,"Andorra",5004,1,275812
9,12,80859,"Andorra",5001,1,275813
9,12,80860,"Andorra",5003,1,275813
BLVDDIR,12,81062,"Neshaminy Mall",1104,0,275826
BLVDDIR,12,81063,"Neshaminy Mall",1110,0,275826
BLVDDIR,12,81064,"Neshaminy Mall",1111,0,275826
BLVDDIR,12,81065,"Neshaminy Mall",1101,0,275826
BLVDDIR,12,81066,"Neshaminy Mall",1105,0,275826
BLVDDIR,12,81067,"Neshaminy Mall",1102,0,275826
BLVDDIR,12,81068,"Neshaminy Mall",1106,0,275826
BLVDDIR,12,81069,"Neshaminy Mall",1103,0,275826
BLVDDIR,12,81070,"Neshaminy Mall",1104,0,275826
BLVDDIR,12,81071,"Neshaminy Mall",1101,0,275826
BLVDDIR,12,81072,"Neshaminy Mall",1105,0,275826
BLVDDIR,12,81073,"Neshaminy Mall",1102,0,275826
BLVDDIR,12,81074,"Neshaminy Mall",1106,0,275826
BLVDDIR,12,81075,"Neshaminy Mall",1103,0,275826
BLVDDIR,12,81076,"Neshaminy Mall",1108,0,275826
BLVDDIR,12,81077,"Neshaminy Mall",1109,0,275826
BLVDDIR,12,81078,"Neshaminy Mall",1103,0,275826
BLVDDIR,12,81079,"Neshaminy Mall",1112,0,275826
BLVDDIR,12,81080,"Neshaminy Mall",1113,0,275826
BLVDDIR,12,81081,"Neshaminy Mall",1108,0,275826
BLVDDIR,12,81082,"Neshaminy Mall",1109,0,275826
BLVDDIR,12,81083,"Neshaminy Mall",1110,0,275826
BLVDDIR,12,81084,"Neshaminy Mall",1111,0,275826
BLVDDIR,12,81085,"Neshaminy Mall",1112,0,275826
BLVDDIR,12,81086,"Neshaminy Mall",1113,0,275826
BLVDDIR,12,81087,"Neshaminy Mall",1108,0,275826
BLVDDIR,12,81088,"Neshaminy Mall",1114,0,275826
BLVDDIR,12,81089,"Neshaminy Mall",1109,0,275826
BLVDDIR,12,81090,"Neshaminy Mall",1106,0,275825
BLVDDIR,12,81091,"Neshaminy Mall",1103,0,275825
BLVDDIR,12,81092,"Neshaminy Mall",1110,0,275826
BLVDDIR,12,81093,"Neshaminy Mall",1111,0,275826
BLVDDIR,12,81094,"Neshaminy Mall",1113,0,275826
BLVDDIR,12,81095,"Neshaminy Mall",1108,0,275826
BLVDDIR,12,81096,"Neshaminy Mall",1109,0,275826
BLVDDIR,12,81097,"Neshaminy Mall",1110,0,275826
BLVDDIR,12,81098,"Neshaminy Mall",1111,0,275826
BLVDDIR,12,81099,"Neshaminy Mall",1112,0,275826
BLVDDIR,12,81100,"Neshaminy Mall",1113,0,275826
BLVDDIR,12,81101,"Neshaminy Mall",1108,0,275825
BLVDDIR,12,81102,"Neshaminy Mall",1110,0,275825
BLVDDIR,12,81103,"Neshaminy Mall",1111,0,275825
BLVDDIR,12,81104,"Neshaminy Mall",1112,0,275825
BLVDDIR,12,81105,"Neshaminy Mall",1109,0,275825
BLVDDIR,12,81106,"Neshaminy Mall",1113,0,275825
BLVDDIR,12,81107,"Neshaminy Mall",1109,0,275825
BLVDDIR,12,81108,"Neshaminy Mall",1110,0,275825
BLVDDIR,12,81109,"Neshaminy Mall",1111,0,275825
BLVDDIR,12,81110,"Neshaminy Mall",1112,0,275825
BLVDDIR,12,81111,"Neshaminy Mall",1113,0,275825
BLVDDIR,12,81112,"Neshaminy Mall",1112,0,275826
BLVDDIR,12,81113,"Neshaminy Mall",1102,0,275825
BLVDDIR,12,81114,"Neshaminy Mall",1103,0,275825
BLVDDIR,12,81115,"Neshaminy Mall",1104,0,275825
BLVDDIR,12,81116,"Neshaminy Mall",1101,0,275825
BLVDDIR,12,81117,"Neshaminy Mall",1105,0,275825
BLVDDIR,12,81118,"Neshaminy Mall",1102,0,275825
BLVDDIR,12,81119,"Neshaminy Mall",1104,0,275825
BLVDDIR,12,81120,"Neshaminy Mall",1101,0,275825
BLVDDIR,12,81121,"Neshaminy Mall",1105,0,275825
BLVDDIR,12,81122,"Neshaminy Mall",1102,0,275825
BLVDDIR,12,81123,"Neshaminy Mall",1106,0,275825
BLVDDIR,12,81124,"Neshaminy Mall",1103,0,275825
BLVDDIR,12,81125,"Neshaminy Mall",1107,0,275825
BLVDDIR,12,81126,"Neshaminy Mall",1104,0,275825
BLVDDIR,12,81127,"Neshaminy Mall",1101,0,275825
BLVDDIR,12,81128,"Neshaminy Mall",1105,0,275826
BLVDDIR,12,81129,"Neshaminy Mall",1102,0,275826
BLVDDIR,12,81130,"Neshaminy Mall",1106,0,275826
BLVDDIR,12,81131,"Frankford Transportation Center",1102,1,275828
BLVDDIR,12,81132,"Frankford Transportation Center",1105,1,275828
BLVDDIR,12,81133,"Frankford Transportation Center",1106,1,275828
BLVDDIR,12,81134,"Frankford Transportation Center",1103,1,275828
BLVDDIR,12,81135,"Frankford Transportation Center",1108,1,275828
BLVDDIR,12,81136,"Frankford Transportation Center",1109,1,275828
BLVDDIR,12,81137,"Frankford Transportation Center",1110,1,275828
BLVDDIR,12,81138,"Frankford Transportation Center",1101,1,275827
BLVDDIR,12,81139,"Frankford Transportation Center",1102,1,275827
BLVDDIR,12,81140,"Frankford Transportation Center",1104,1,275827
BLVDDIR,12,81141,"Frankford Transportation Center",1101,1,275827
BLVDDIR,12,81142,"Frankford Transportation Center",1105,1,275827
BLVDDIR,12,81143,"Frankford Transportation Center",1102,1,275827
BLVDDIR,12,81144,"Frankford Transportation Center",1106,1,275827
BLVDDIR,12,81145,"Frankford Transportation Center",1103,1,275827
BLVDDIR,12,81146,"Frankford Transportation Center",1104,1,275827
BLVDDIR,12,81147,"Frankford Transportation Center",1101,1,275827
BLVDDIR,12,81148,"Frankford Transportation Center",1105,1,275827
BLVDDIR,12,81149,"Frankford Transportation Center",1102,1,275827
BLVDDIR,12,81150,"Frankford Transportation Center",1106,1,275827
BLVDDIR,12,81151,"Frankford Transportation Center",1103,1,275827
BLVDDIR,12,81152,"Frankford Transportation Center",1107,1,275827
BLVDDIR,12,81153,"Frankford Transportation Center",1104,1,275827
BLVDDIR,12,81154,"Frankford Transportation Center",1101,1,275827
BLVDDIR,12,81155,"Frankford Transportation Center",1105,1,275828
BLVDDIR,12,81156,"Frankford Transportation Center",1102,1,275828
BLVDDIR,12,81157,"Frankford Transportation Center",1106,1,275828
BLVDDIR,12,81158,"Frankford Transportation Center",1103,1,275828
BLVDDIR,12,81159,"Frankford Transportation Center",1111,1,275828
BLVDDIR,12,81160,"Frankford Transportation Center",1112,1,275828
BLVDDIR,12,81161,"Frankford Transportation Center",1113,1,275828
BLVDDIR,12,81162,"Frankford Transportation Center",1108,1,275828
BLVDDIR,12,81163,"Frankford Transportation Center",1109,1,275828
BLVDDIR,12,81164,"Frankford Transportation Center",1110,1,275828
BLVDDIR,12,81165,"Frankford Transportation Center",1111,1,275828
BLVDDIR,12,81166,"Frankford Transportation Center",1112,1,275828
BLVDDIR,12,81167,"Frankford Transportation Center",1113,1,275828
BLVDDIR,12,81168,"Frankford Transportation Center",1108,1,275828
BLVDDIR,12,81169,"Frankford Transportation Center",1114,1,275828
BLVDDIR,12,81170,"Frankford Transportation Center",1109,1,275828
BLVDDIR,12,81171,"Frankford Transportation Center",1111,1,275828
BLVDDIR,12,81172,"Frankford Transportation Center",1110,1,275828
BLVDDIR,12,81173,"Frankford Transportation Center",1112,1,275828
BLVDDIR,12,81174,"Frankford Transportation Center",1113,1,275828
BLVDDIR,12,81175,"Frankford Transportation Center",1108,1,275828
BLVDDIR,12,81176,"Frankford Transportation Center",1109,1,275828
BLVDDIR,12,81177,"Frankford Transportation Center",1110,1,275828
BLVDDIR,12,81178,"Frankford Transportation Center",1111,1,275828
BLVDDIR,12,81179,"Frankford Transportation Center",1112,1,275828
BLVDDIR,12,81180,"Frankford Transportation Center",1103,1,275827
BLVDDIR,12,81181,"Frankford Transportation Center",1113,1,275828
BLVDDIR,12,81182,"Frankford Transportation Center",1109,1,275827
BLVDDIR,12,81183,"Frankford Transportation Center",1110,1,275827
BLVDDIR,12,81184,"Frankford Transportation Center",1111,1,275827
BLVDDIR,12,81185,"Frankford Transportation Center",1112,1,275827
BLVDDIR,12,81186,"Frankford Transportation Center",1113,1,275827
BLVDDIR,12,81187,"Frankford Transportation Center",1109,1,275827
BLVDDIR,12,81188,"Frankford Transportation Center",1110,1,275827
BLVDDIR,12,81189,"Frankford Transportation Center",1111,1,275827
BLVDDIR,12,81190,"Frankford Transportation Center",1112,1,275827
BLVDDIR,12,81191,"Frankford Transportation Center",1113,1,275827
BLVDDIR,12,81192,"Frankford Transportation Center",1108,1,275827
BLVDDIR,12,81193,"Frankford Transportation Center",1104,1,275828
BLVDDIR,12,81194,"Frankford Transportation Center",1101,1,275828
BLVDDIR,12,81195,"Frankford Transportation Center",1105,1,275828
BLVDDIR,12,81196,"Frankford Transportation Center",1102,1,275828
BLVDDIR,12,81197,"Frankford Transportation Center",1106,1,275828
BLVDDIR,12,81198,"Frankford Transportation Center",1103,1,275828
BLVDDIR,12,81199,"Frankford Transportation Center",1104,1,275828
BLVDDIR,12,81200,"Frankford Transportation Center",1101,1,275828
BSO,12,81389,"NRG Station",3551,0,275829
BSO,12,81390,"NRG Station",3551,0,275829
BSO,12,81391,"NRG Station",3552,0,275829
BSO,12,81392,"NRG Station",3554,0,275829
BSO,12,81393,"NRG Station",7275,0,275829
BSO,12,81394,"NRG Station",7276,0,275829
BSO,12,81395,"NRG Station",7277,0,275829
BSO,12,81396,"NRG Station",7278,0,275829
BSO,12,81397,"NRG Station",3553,0,275829
BSO,12,81398,"NRG Station",3551,0,275829
BSO,12,81399,"NRG Station",3554,0,275829
BSO,12,81400,"NRG Station",7278,0,275829
BSO,12,81401,"NRG Station",7275,0,275829
BSO,12,81402,"NRG Station",3554,0,275829
BSO,12,81403,"NRG Station",3553,0,275830
BSO,12,81404,"NRG Station",3552,0,275829
BSO,12,81405,"NRG Station",7275,0,275829
BSO,12,81406,"NRG Station",7276,0,275829
BSO,12,81407,"NRG Station",7277,0,275829
BSO,12,81408,"NRG Station",3553,0,275829
BSO,12,81409,"NRG Station",3552,0,275829
BSO,12,81410,"NRG Station",7276,0,275829
BSO,12,81411,"Fern Rock Transportation Ctr",7277,1,275833
BSO,12,81412,"Fern Rock Transportation Ctr",7276,1,275834
BSO,12,81413,"Fern Rock Transportation Ctr",7278,1,275833
BSO,12,81414,"Fern Rock Transportation Ctr",3553,1,275833
BSO,12,81415,"Fern Rock Transportation Ctr",3551,1,275833
BSO,12,81416,"Fern Rock Transportation Ctr",3554,1,275833
BSO,12,81417,"Fern Rock Transportation Ctr",7275,1,275833
BSO,12,81418,"Fern Rock Transportation Ctr",7276,1,275833
BSO,12,81419,"Fern Rock Transportation Ctr",7277,1,275833
BSO,12,81420,"Fern Rock Transportation Ctr",7278,1,275833
BSO,12,81421,"Fern Rock Transportation Ctr",3553,1,275833
